vRoot,vBones#srfBind_Cn_Pelvis,vBones#srfBind_Cn_SpineA,vBones#srfBind_Cn_SpineB,vBones#srfBind_Cn_SpineC,vBones#srfBind_Cn_Neck,vBones#srfBind_Cn_Head,vBones#srfBind_Cn_Nose,vBones#srfBind_Lf_Ear,vBones#srfBind_Rt_Ear,vBones#srfBind_Lf_ArmA,vBones#srfBind_Lf_ArmB,vBones#srfBind_Lf_ArmC,vBones#srfBind_Lf_ArmD,vBones#Hand_L,vBones#srfBind_Rt_ArmA,vBones#srfBind_Rt_ArmB,vBones#srfBind_Rt_ArmC,vBones#srfBind_Rt_ArmD,vBones#Hand_R,vBones#srfBind_Lf_LegA,vBones#srfBind_Lf_LegB,vBones#srfBind_Lf_LegC,vBones#srfBind_Lf_LegD,vBones#srfBind_Lf_FootA,vBones#srfBind_Lf_FootB,vBones#srfBind_Rt_LegA,vBones#srfBind_Rt_LegB,vBones#srfBind_Rt_LegC,vBones#srfBind_Rt_LegD,vBones#srfBind_Rt_FootA,vBones#srfBind_Lf_FootB 1,vBones#srfBind_Lf_FootB 2,vBones#srfBind_Lf_FootB 3,aRoot,aBones#srfBind_Cn_Pelvis,aBones#srfBind_Cn_SpineA,aBones#srfBind_Cn_SpineB,aBones#srfBind_Cn_SpineC,aBones#srfBind_Cn_Neck,aBones#srfBind_Cn_Head,aBones#srfBind_Cn_Nose,aBones#srfBind_Lf_Ear,aBones#srfBind_Rt_Ear,aBones#srfBind_Lf_ArmA,aBones#srfBind_Lf_ArmB,aBones#srfBind_Lf_ArmC,aBones#srfBind_Lf_ArmD,aBones#Hand_L,aBones#srfBind_Rt_ArmA,aBones#srfBind_Rt_ArmB,aBones#srfBind_Rt_ArmC,aBones#srfBind_Rt_ArmD,aBones#Hand_R,aBones#srfBind_Lf_LegA,aBones#srfBind_Lf_LegB,aBones#srfBind_Lf_LegC,aBones#srfBind_Lf_LegD,aBones#srfBind_Lf_FootA,aBones#srfBind_Lf_FootB,aBones#srfBind_Rt_LegA,aBones#srfBind_Rt_LegB,aBones#srfBind_Rt_LegC,aBones#srfBind_Rt_LegD,aBones#srfBind_Rt_FootA,aBones#srfBind_Lf_FootB 1,aBones#srfBind_Lf_FootB 2,aBones#srfBind_Lf_FootB 3,p0Root,p0Bones#srfBind_Cn_Pelvis,p0Bones#srfBind_Cn_SpineA,p0Bones#srfBind_Cn_SpineB,p0Bones#srfBind_Cn_SpineC,p0Bones#srfBind_Cn_Neck,p0Bones#srfBind_Cn_Head,p0Bones#srfBind_Cn_Nose,p0Bones#srfBind_Lf_Ear,p0Bones#srfBind_Rt_Ear,p0Bones#srfBind_Lf_ArmA,p0Bones#srfBind_Lf_ArmB,p0Bones#srfBind_Lf_ArmC,p0Bones#srfBind_Lf_ArmD,p0Bones#Hand_L,p0Bones#srfBind_Rt_ArmA,p0Bones#srfBind_Rt_ArmB,p0Bones#srfBind_Rt_ArmC,p0Bones#srfBind_Rt_ArmD,p0Bones#Hand_R,p0Bones#srfBind_Lf_LegA,p0Bones#srfBind_Lf_LegB,p0Bones#srfBind_Lf_LegC,p0Bones#srfBind_Lf_LegD,p0Bones#srfBind_Lf_FootA,p0Bones#srfBind_Lf_FootB,p0Bones#srfBind_Rt_LegA,p0Bones#srfBind_Rt_LegB,p0Bones#srfBind_Rt_LegC,p0Bones#srfBind_Rt_LegD,p0Bones#srfBind_Rt_FootA,p0Bones#srfBind_Lf_FootB 1,p0Bones#srfBind_Lf_FootB 2,p0Bones#srfBind_Lf_FootB 3,pRoot,pBones#srfBind_Cn_Pelvis,pBones#srfBind_Cn_SpineA,pBones#srfBind_Cn_SpineB,pBones#srfBind_Cn_SpineC,pBones#srfBind_Cn_Neck,pBones#srfBind_Cn_Head,pBones#srfBind_Cn_Nose,pBones#srfBind_Lf_Ear,pBones#srfBind_Rt_Ear,pBones#srfBind_Lf_ArmA,pBones#srfBind_Lf_ArmB,pBones#srfBind_Lf_ArmC,pBones#srfBind_Lf_ArmD,pBones#Hand_L,pBones#srfBind_Rt_ArmA,pBones#srfBind_Rt_ArmB,pBones#srfBind_Rt_ArmC,pBones#srfBind_Rt_ArmD,pBones#Hand_R,pBones#srfBind_Lf_LegA,pBones#srfBind_Lf_LegB,pBones#srfBind_Lf_LegC,pBones#srfBind_Lf_LegD,pBones#srfBind_Lf_FootA,pBones#srfBind_Lf_FootB,pBones#srfBind_Rt_LegA,pBones#srfBind_Rt_LegB,pBones#srfBind_Rt_LegC,pBones#srfBind_Rt_LegD,pBones#srfBind_Rt_FootA,pBones#srfBind_Lf_FootB 1,pBones#srfBind_Lf_FootB 2,pBones#srfBind_Lf_FootB 3,wRoot,wBones#srfBind_Cn_Pelvis,wBones#srfBind_Cn_SpineA,wBones#srfBind_Cn_SpineB,wBones#srfBind_Cn_SpineC,wBones#srfBind_Cn_Neck,wBones#srfBind_Cn_Head,wBones#srfBind_Cn_Nose,wBones#srfBind_Lf_Ear,wBones#srfBind_Rt_Ear,wBones#srfBind_Lf_ArmA,wBones#srfBind_Lf_ArmB,wBones#srfBind_Lf_ArmC,wBones#srfBind_Lf_ArmD,wBones#Hand_L,wBones#srfBind_Rt_ArmA,wBones#srfBind_Rt_ArmB,wBones#srfBind_Rt_ArmC,wBones#srfBind_Rt_ArmD,wBones#Hand_R,wBones#srfBind_Lf_LegA,wBones#srfBind_Lf_LegB,wBones#srfBind_Lf_LegC,wBones#srfBind_Lf_LegD,wBones#srfBind_Lf_FootA,wBones#srfBind_Lf_FootB,wBones#srfBind_Rt_LegA,wBones#srfBind_Rt_LegB,wBones#srfBind_Rt_LegC,wBones#srfBind_Rt_LegD,wBones#srfBind_Rt_FootA,wBones#srfBind_Lf_FootB 1,wBones#srfBind_Lf_FootB 2,wBones#srfBind_Lf_FootB 3,pEndEff#Hand_L,pEndEff#Hand_R,pEndEff#srfBind_Lf_FootA,pEndEff#srfBind_Rt_FootA,wEndEff#Hand_L,wEndEff#Hand_R,wEndEff#srfBind_Lf_FootA,wEndEff#srfBind_Rt_FootA,p0,p
0,5.692367,0,1.18694,1.18694,2.373881,6.391871,0,0,0,0,6.391871,0,0,5.439245,3.936636,0,0,0,2.055841,8.476453,0,1.18694,0,3.936636,0,7.412442,0,0,0,7.121644,0,0,0,2.586119,133.2337,0,0,0,0,188.421,0,0,0,0,0,0,0,50.35762,0,0,0,0,61.67524,151.0729,0,61.67524,0,513.5495,0,170.771,0,0,0,682.1565,0,0,0,0.0001245472,0.01590965,0,0,0,0,0.07707618,0,0,0,0,0,0,0,0.00511648,0,0,0,0,0.01505747,0.018597,0,0.01341074,0,0.06167132,0,0.02775923,0,0,0,0.07732419,0,0,0,8.811037E-05,0.01830421,0,0,0,0,0.05881406,0,0,0,0,0.001179258,0,0,0.009268316,0.001097152,0,0,0,0.02171841,0.02166363,0,0.007689191,0,0.05786733,0,0.02801158,0,0.002518804,0,0.05431428,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.02241479,0.01841449
0,5.692367,0,1.18694,1.18694,2.65408,5.439245,0,0,0,0,6.920994,0,0,4.111682,3.140349,0,0,0,4.279575,11.07105,0,0,0,21.19947,0,3.936636,0,0,0,16.78589,0,0,0,2.55473,204.5536,0,0,0,0,106.8246,0,0,0,0,0,0,0,142.4329,0,0,0,0,163.1774,201.4305,0,0,0,859.0391,0,278.1091,0,50.35762,0,666.1699,0,0,0,0.0001230355,0.02442607,0,0,0,0,0.04369808,0,0,0,0,0,0,0,0.01447159,0,0,0,0,0.03983834,0.02479601,0,0,0,0.1031606,0,0.0452073,0,0.01133462,0,0.07551207,0,0,0,8.090951E-05,0.01992762,0,0,0,0,0.04594636,0,0,0,0,0.0005896291,0,0,0.01179128,0.004094625,0,0,0.004803587,0.03118953,0.02285233,0,0.003840463,0,0.06781053,0,0.03216495,0,0.005037608,0,0.05549342,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.02093937,0.01765388
0,11.00724,0,1.18694,1.18694,2.907398,7.316793,0,0,0,0,7.219878,0,0,0,2.373881,0,0,0,9.715529,7.121644,0,1.18694,0,9.569424,0,8.476453,0,1.678587,0,7.219878,0,0,0,0.3111745,87.22195,0,0,0,0,50.35762,0,0,0,0,0,0,0,167.0173,50.35762,0,0,0,195.0343,133.2337,0,0,0,399.7014,0,123.3505,0,0,0,254.2936,0,0,0,1.498612E-05,0.01041531,0,0,0,0,0.02059947,0,0,0,0,0,0,0,0.01696945,0.009874363,0,0,0,0.04761592,0.01640102,0,0,0,0.04799949,0,0.02005091,0,0,0,0.02882483,0,0,0,4.927651E-05,0.01804114,0,0,0,0,0.04014092,0,0,0,0,0,0,0,0.01408902,0.00843583,0,0,0.01337542,0.039193,0.02047895,0,0.004931279,0,0.05959878,0,0.03162237,0,0.007709202,0,0.04404856,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.009241037,0.01620572
0,11.00724,0,1.678587,1.678587,3.357175,7.316793,0,0,0,0,7.412442,0,0,6.391871,0,0,0,0,16.23118,2.907398,0,1.18694,0,20.55844,0,8.137257,0,1.678587,0,15.15385,0,0,0,0.1942692,230.7677,0,0,0,0,79.62239,0,0,0,0,0,0,0,146.8164,87.22195,0,0,128.3873,146.8164,236.1982,0,35.60821,0,370.0516,0,287.0827,0,50.35762,0,280.3795,0,0,0,9.355981E-06,0.02755633,0,0,0,0,0.03257063,0,0,0,0,0,0,0,0.01491698,0.0171029,0,0,0.04323228,0.03584396,0.0290759,0,0.007742692,0,0.04443889,0,0.04666597,0,0.01133462,0,0.03178173,0,0,0,2.314868E-05,0.01753223,0,0,0,0,0.04009549,0,0,0,0,0,0,0,0.01301776,0.01058273,0,0,0.02327952,0.04059782,0.01958006,0,0.006022094,0,0.04599901,0,0.02881982,0,0.01127133,0,0.02984942,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.01800962,0.01530804
0,7.873274,0,1.678587,1.678587,3.560822,4.893881,0,0,0,0,7.316793,0,0,0,2.055841,0,0,3.936636,11.26031,5.173754,0,0,0,9.495527,0,5.814797,0,0,0,7.121644,0,0,0,0.1910326,94.21048,0,0,0,0,170.771,0,0,0,0,0,0,0,118.0991,61.67524,0,0,100.7152,178.0411,71.21642,0,71.21642,0,295.7841,0,79.62239,0,106.8246,0,159.2448,0,0,0,9.200106E-06,0.01124982,0,0,0,0,0.06985622,0,0,0,0,0,0,0,0.01199921,0.01209358,0,0,0.03391419,0.04346719,0.008766711,0,0.01548538,0,0.03552024,0,0.01294281,0,0.02404435,0,0.0180508,0,0,0,9.722808E-06,0.01348574,0,0,0,0,0.04137617,0,0,0,0,0,0,0,0.01018478,0.008928987,0,0,0.02357645,0.03876493,0.01497497,0,0.00809904,0,0.0293763,0,0.01964095,0,0.01320518,0,0.01762773,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.01781559,0.01323396
0,6.608606,0,1.678587,1.678587,3.936636,2.907398,0,0,0,0,7.121644,0,0,2.373881,4.441125,0,0,7.412442,5.173754,5.814797,0,2.373881,0,2.373881,0,7.022036,0,3.560822,0,3.753435,0,0,0,0.1840174,61.67524,0,0,0,0,94.21048,0,0,0,0,0,0,0,0,0,0,0,35.60821,146.8164,112.6031,0,0,0,87.22195,0,50.35762,0,35.60821,0,35.60821,0,0,0,8.862256E-06,0.007364737,0,0,0,0,0.03853808,0,0,0,0,0,0,0,0,0,0,0,0.01199047,0.03584396,0.01386139,0,0,0,0.01047434,0,0.00818575,0,0.008014783,0,0.004036282,0,0,0,8.854993E-06,0.01032144,0,0,0,0,0.03198859,0,0,0,0,0,0,0,0.00799876,0.005363587,0,0,0.01900145,0.03406521,0.01226589,0,0.006734789,0,0.01727274,0,0.01325206,0,0.01194578,0,0.009784972,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.008690908,0.009898894
0,4.279575,0,0,0,3.357175,5.30816,0,0,0,0,6.501142,0,0,3.140349,5.30816,0,0,8.882252,0,5.035762,0,3.753435,0,3.140349,0,5.035762,0,5.035762,0,2.373881,0,0,0,0.1761292,61.67524,0,0,0,0,0,0,0,0,0,0,0,0,87.22195,0,0,0,0,112.6031,50.35762,0,50.35762,0,0,0,50.35762,0,35.60821,0,35.60821,0,0,0,8.48236E-06,0.007364737,0,0,0,0,0,0,0,0,0,0,0,0,0.008862003,0,0,0,0,0.02749106,0.006199001,0,0.01094982,0,0,0,0.00818575,0,0.008014783,0,0.004036282,0,0,0,8.563732E-06,0.007150234,0,0,0,0,0.01632582,0,0,0,0,0,0,0,0.007698234,0.004795659,0,0,0.01656548,0.02805685,0.01042178,0,0.005370539,0,0.01001498,0,0.007915129,0,0.008905316,0,0.004248024,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.003016739,0.006166255
0,2.055841,0,0,0,2.373881,4.279575,0,0,0,0,5.814797,0,0,0,5.035762,0,0,8.392939,3.560822,4.279575,0,1.678587,0,2.907398,0,3.140349,0,3.357175,0,1.18694,0,0,0,0.1741544,50.35762,0,0,0,0,0,0,0,0,0,0,0,0,151.0729,35.60821,0,0,71.21642,87.22195,79.62239,0,0,0,71.21642,0,35.60821,0,35.60821,0,0,0,0,0,8.387253E-06,0.006013283,0,0,0,0,0,0,0,0,0,0,0,0,0.01534944,0.006982229,0,0,0.02398095,0.02129448,0.009801482,0,0,0,0.008552264,0,0.005788199,0,0.008014783,0,0,0,0,0,8.289616E-06,0.005876685,0,0,0,0,0.004282009,0,0,0,0,0.001179258,0,0,0.007085815,0.008815515,0,0,0.02598284,0.01992203,0.01151984,0,0.002433294,0,0.009270694,0,0.005944249,0,0.005343189,0,0.001345427,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.00334304,0.004291982
0,0,0,1.18694,1.18694,0,3.753435,0,0,0,0,4.893881,0,0,4.747762,3.560822,0,0,5.934703,6.501142,1.18694,0,0,0,0,0,1.678587,0,2.055841,0,0,0,0,0,0.1646055,35.60821,0,0,0,0,0,0,0,0,0,0,0,0,0,87.22195,0,0,128.3873,50.35762,155.2126,0,0,0,137.91,0,35.60821,0,0,0,0,0,0,0,7.92738E-06,0.004252033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171029,0,0,0.04323228,0.01229438,0.01910661,0,0,0,0.01656139,0,0.005788199,0,0,0,0,0,0,0,7.998348E-06,0.00451683,0,0,0,0,0,0,0,0,0,0.003537775,0,0,0.004964152,0.01372465,0,0,0.03710274,0.0118848,0.01250291,0,0.001216647,0,0.01214841,0,0.004125194,0,0.002671594,0,0.0004484758,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.004562588,0.003981653
0,1.18694,0,1.18694,1.18694,0,3.560822,0,0,0,0,3.753435,0,0,4.893881,1.678587,0,0,1.18694,8.223367,3.936636,0,0,0,3.936636,0,0,0,0,0,1.18694,0,0,0,0.1611933,35.60821,0,0,0,0,0,0,0,0,0,71.21642,0,0,0,123.3505,0,0,188.421,0,79.62239,0,0,0,118.0991,0,0,0,0,0,0,0,0,0,7.763047E-06,0.004252033,0,0,0,0,0,0,0,0,0,0.01061332,0,0,0,0.02418715,0,0,0.06344765,0,0.009801482,0,0,0,0.01418233,0,0,0,0,0,0,0,0,0,7.724964E-06,0.003030383,0,0,0,0,0,0,0,0,0,0.006730153,0,0,0.003410987,0.01593029,0,0,0.04128001,0.006064075,0.01078023,0,0,0,0.01250963,0,0.0019294,0,0.0008905315,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.004749154,0.003723837
0,2.055841,0,0,0,0,3.357175,0,0,0,0,1.18694,0,0,3.753435,4.111682,0,0,4.747762,8.882252,3.560822,0,0,0,2.055841,0,0,0,0,0,1.18694,0,0,0,0.1540709,0,0,0,0,0,0,0,0,0,0,71.21642,0,0,50.35762,50.35762,0,0,87.22195,0,79.62239,0,0,0,118.0991,0,0,0,0,0,0,0,0,0,7.420034E-06,0,0,0,0,0,0,0,0,0,0,0.01061332,0,0,0.00511648,0.009874363,0,0,0.02937055,0,0.009801482,0,0,0,0.01418233,0,0,0,0,0,0,0,0,0,7.444795E-06,0.001417344,0,0,0,0,0,0,0,0,0,0.008153643,0,0,0.003410987,0.01353681,0,0,0.03324192,0.004263854,0.00885681,0,0,0,0.0112217,0,0.0006431332,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.002945985,0.002996718
0,2.65408,0,1.18694,1.18694,0,3.357175,0,0,0,0,1.18694,0,0,2.373881,5.692367,0,0,7.692255,8.476453,4.111682,0,0,0,4.279575,0,0,0,0,0,1.678587,0,0,0,0.1485356,0,0,0,0,0,0,0,0,0,0,50.35762,0,0,50.35762,50.35762,0,0,35.60821,35.60821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.153456E-06,0,0,0,0,0,0,0,0,0,0,0.007504754,0,0,0.00511648,0.009874363,0,0,0.01199047,0.008693436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.184306E-06,0.0004724481,0,0,0,0,0,0,0,0,0,0.007218618,0,0,0.004783462,0.01050063,0,0,0.02134159,0.004829687,0.01261051,0,0,0,0.01213854,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.0009068795,0.00261675
0,3.140349,0,1.678587,1.678587,1.678587,3.560822,0,0,0,0,3.560822,0,0,0,4.111682,0,0,5.934703,6.920994,4.279575,0,1.18694,0,3.357175,0,1.678587,0,0,0,2.055841,0,0,0,0.1449893,0,0,0,0,0,0,0,0,0,0,35.60821,0,0,50.35762,35.60821,0,0,50.35762,35.60821,94.21048,0,0,0,112.6031,0,0,0,0,0,0,0,0,0,6.982664E-06,0,0,0,0,0,0,0,0,0,0,0.005306662,0,0,0.00511648,0.006982229,0,0,0.01695709,0.008693436,0.01159727,0,0,0,0.01352232,0,0,0,0,0,0,0,0,0,6.923004E-06,0,0,0,0,0,0,0,0,0,0,0.004615869,0,0,0.006224907,0.00717047,0,0,0.01158031,0.004829687,0.02077158,0,0,0,0.01595794,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.002257853,0.002743763
0,3.560822,0,2.055841,2.055841,1.678587,3.357175,0,0,0,0,5.035762,0,0,1.18694,2.65408,0,0,4.279575,5.035762,1.18694,0,0,0,2.907398,0,1.678587,0,0,0,2.373881,0,0,0,0.1376653,0,0,0,0,0,0,0,0,0,0,0,0,0,71.21642,35.60821,0,0,0,0,494.6856,0,0,0,330.2171,0,0,0,0,0,0,0,0,0,6.629944E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007235795,0.006982229,0,0,0,0,0.06089558,0,0,0,0.03965524,0,0,0,0,0,0,0,0,0,6.656568E-06,0,0,0,0,0,0,0,0,0,0,0.00201312,0,0,0.007666352,0.004976168,0,0,0.005100518,0.002897812,0.04071138,0,0,0,0.02350939,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.00567328,0.004042537
0,3.560822,0,2.373881,2.373881,2.373881,3.357175,0,0,0,0,5.814797,0,0,3.753435,1.678587,0,0,2.907398,3.753435,15.8802,0,0,0,13.63692,0,2.373881,0,0,0,2.055841,0,0,0,0.1323136,0,0,0,0,0,0,0,0,0,0,0,0,0,106.8246,0,0,0,0,0,167.0173,0,0,0,79.62239,0,0,0,0,0,0,0,0,0,6.372208E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01085369,0,0,0,0,0,0.02055976,0,0,0,0.009561723,0,0,0,0,0,0,0,0,0,6.39529E-06,0,0,0,0,0,0,0,0,0,0,0.0005896291,0,0,0.008068341,0.00232741,0,0,0.001884121,0.0009659373,0.05516421,0,0,0,0.02498819,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.001814002,0.00497113
0,3.753435,0,2.373881,2.373881,2.055841,2.907398,0,0,0,0,5.814797,0,0,0,1.678587,0,0,1.678587,2.907398,10.34751,0,0,0,11.26031,0,2.907398,0,0,0,1.678587,0,0,0,0.1278258,0,0,0,0,0,0,0,0,0,0,0,0,0,100.7152,0,0,0,0,0,969.9598,0,0,0,386.8044,0,0,0,0,0,0,0,0,0,6.156075E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01023296,0,0,0,0,0,0.1194016,0,0,0,0.04645072,0,0,0,0,0,0,0,0,0,6.145322E-06,0,0,0,0,0,0,0,0,0,0,0.0008338615,0,0,0.007898095,0.0007758032,0,0,0,0,0.06797044,0,0,0,0.02796062,0,0,0,0,0,0.0004484758,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.0103124,0.005978045
0,3.560822,0,2.055841,2.055841,2.055841,2.907398,0,0,0,0,5.30816,0,0,3.357175,1.678587,0,0,1.18694,2.373881,22.26902,0,0,0,4.279575,0,3.357175,0,0,0,2.055841,0,0,0,0.1222238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.5876,0,0,0,87.22195,0,0,0,0,0,0,0,0,0,5.886283E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06260691,0,0,0,0.01047434,0,0,0,0,0,0,0,0,0,5.91254E-06,0.0004724481,0,0,0,0,0.00228883,0,0,0,0,0.001667723,0,0,0.008366333,0,0,0,0,0,0.0560186,0,0,0,0.02211314,0,0,0,0,0,0.0008969516,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.005068953,0.005299011
0,3.357175,0,1.678587,1.678587,1.678587,3.140349,0,0,0,0,3.936636,0,0,3.357175,1.18694,0,0,0,2.65408,5.567245,0,1.18694,0,5.035762,0,3.753435,0,0,0,1.678587,0,0,0,0.1182053,0,0,0,0,0,0,0,0,0,0,50.35762,0,0,112.6031,0,0,0,0,0,213.6493,0,0,0,271.1841,0,0,0,0,0,35.60821,0,0,0,5.692752E-06,0,0,0,0,0,0,0,0,0,0,0.007504754,0,0,0.0114408,0,0,0,0,0,0.02630014,0,0,0,0.03256606,0,0,0,0,0,0.004036282,0,0,0,5.694343E-06,0.0009448962,0,0,0,0,0.009155322,0,0,0,0,0.002501585,0,0,0.01070211,0,0,0,0,0,0.03846044,0,0,0,0.01901611,0,0,0,0,0,0.001345427,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.003426004,0.004857013
